"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"RELIANCE","EQ","09-Dec-2020","       1993.75","       2009.95","       2033.80","       1999.25","       2026.00","       2026.95","       2019.89","   13464375","         27196561520.30","     303801","    4861192","         36.10"
"RELIANCE","EQ","10-Dec-2020","       2026.95","       2021.60","       2028.50","       2001.00","       2008.00","       2007.00","       2010.18","    7414229","         14903949695.80","     212910","    2670339","         36.02"
"RELIANCE","EQ","11-Dec-2020","       2007.00","       2013.00","       2038.00","       1974.25","       1999.40","       2005.80","       2015.50","   12434745","         25062187257.95","     265002","    3553151","         28.57"
"RELIANCE","EQ","14-Dec-2020","       2005.80","       2007.95","       2015.00","       1986.35","       1993.50","       1991.30","       1997.46","    7989830","         15959361790.30","     248928","    2832392","         35.45"
"RELIANCE","EQ","15-Dec-2020","       1991.30","       1989.70","       1989.70","       1961.10","       1973.60","       1974.35","       1973.54","    8561406","         16896273508.60","     240918","    3108604","         36.31"
"RELIANCE","EQ","16-Dec-2020","       1974.35","       1988.00","       1994.95","       1965.70","       1977.55","       1976.55","       1977.57","    8565904","         16939660870.95","     233001","    3281219","         38.31"
"RELIANCE","EQ","17-Dec-2020","       1976.55","       1984.50","       2005.00","       1977.15","       1985.50","       1985.60","       1989.37","    9346460","         18593553236.80","     280068","    3368996","         36.05"
"RELIANCE","EQ","18-Dec-2020","       1985.60","       1980.10","       2004.90","       1965.00","       1998.10","       1991.55","       1981.58","    8522215","         16887433569.45","     226069","    3412555","         40.04"
"RELIANCE","EQ","21-Dec-2020","       1991.55","       2010.00","       2022.00","       1855.25","       1935.00","       1939.70","       1976.82","   20368545","         40264899448.00","     514099","    5751990","         28.24"
"RELIANCE","EQ","22-Dec-2020","       1939.70","       1949.00","       1958.90","       1888.45","       1935.00","       1936.70","       1921.80","   12986606","         24957654770.30","     374827","    3386829","         26.08"
"RELIANCE","EQ","23-Dec-2020","       1936.70","       1930.00","       1951.45","       1920.65","       1947.00","       1943.85","       1938.16","    8999898","         17443231403.30","     282444","    3128219","         34.76"
"RELIANCE","EQ","24-Dec-2020","       1943.85","       1947.00","       1998.80","       1945.90","       1992.95","       1994.15","       1976.20","    9588577","         18948962895.70","     250116","    2141157","         22.33"
"RELIANCE","EQ","28-Dec-2020","       1994.15","       2006.70","       2018.00","       1995.30","       2002.00","       2003.30","       2006.71","    7947719","         15948771620.10","     214898","    1821777","         22.92"
"RELIANCE","EQ","29-Dec-2020","       2003.30","       2009.00","       2012.30","       1982.55","       1987.00","       1990.05","       1992.97","    8589407","         17118416326.30","     242433","    3009732","         35.04"
"RELIANCE","EQ","30-Dec-2020","       1990.05","       1995.25","       2007.20","       1975.55","       1994.35","       1995.50","       1991.60","   10173132","         20260786998.35","     234486","    3159950","         31.06"
"RELIANCE","EQ","31-Dec-2020","       1995.50","       1993.50","       2011.90","       1978.60","       1981.80","       1985.30","       1995.67","    8667516","         17297504921.30","     226094","    2538214","         29.28"
"RELIANCE","EQ","01-Jan-2021","       1985.30","       1988.00","       1997.00","       1982.00","       1988.00","       1987.50","       1989.50","    4622002","          9195480292.00","     139680","    1013314","         21.92"
"RELIANCE","EQ","04-Jan-2021","       1987.50","       1995.10","       1998.90","       1968.00","       1990.25","       1990.85","       1982.61","   11312992","         22429227856.70","     316871","    3869604","         34.20"
"RELIANCE","EQ","05-Jan-2021","       1990.85","       1969.00","       1983.60","       1956.00","       1965.00","       1966.10","       1968.87","   11132803","         21919019062.85","     300233","    5208047","         46.78"
"RELIANCE","EQ","06-Jan-2021","       1966.10","       1965.90","       1966.00","       1905.15","       1915.50","       1914.25","       1928.17","   21414270","         41290368153.15","     659284","    9038101","         42.21"
"RELIANCE","EQ","07-Jan-2021","       1914.25","       1920.50","       1945.00","       1905.15","       1912.80","       1911.15","       1919.86","   14918406","         28641263321.10","     454695","    6452659","         43.25"
"RELIANCE","EQ","08-Jan-2021","       1911.15","       1918.00","       1938.40","       1912.10","       1934.00","       1933.70","       1923.06","   12709792","         24441751752.65","     270966","    5303550","         41.73"
"RELIANCE","EQ","11-Jan-2021","       1933.70","       1938.80","       1938.80","       1892.50","       1899.00","       1897.25","       1910.26","   15371556","         29363709013.00","     479137","    7697815","         50.08"
"RELIANCE","EQ","12-Jan-2021","       1897.25","       1903.00","       1960.00","       1899.90","       1955.50","       1957.05","       1935.51","   18996047","         36766988575.55","     417387","    8987850","         47.31"
"RELIANCE","EQ","13-Jan-2021","       1957.05","       1963.55","       1974.95","       1918.45","       1936.00","       1938.80","       1948.25","   12284876","         23934034447.75","     304901","    4368602","         35.56"
"RELIANCE","EQ","14-Jan-2021","       1938.80","       1945.00","       1966.90","       1939.05","       1958.10","       1960.60","       1957.17","    9946818","         19467651412.35","     287671","    5225648","         52.54"
"RELIANCE","EQ","15-Jan-2021","       1960.60","       1960.60","       1973.80","       1920.05","       1937.90","       1937.45","       1952.72","    9503790","         18558204988.20","     264152","    3947767","         41.54"
"RELIANCE","EQ","18-Jan-2021","       1937.45","       1949.10","       1997.00","       1923.35","       1972.80","       1983.95","       1967.71","   16198856","         31874686564.55","     399642","    6014603","         37.13"
"RELIANCE","EQ","19-Jan-2021","       1983.95","       1994.65","       2031.00","       1994.65","       2015.00","       2016.40","       2018.21","   14771048","         29811112716.20","     411707","    6055057","         40.99"
"RELIANCE","EQ","20-Jan-2021","       2016.40","       2021.40","       2058.00","       2001.40","       2053.00","       2054.70","       2036.58","   14271669","         29065337315.85","     456106","    6676332","         46.78"
"RELIANCE","EQ","21-Jan-2021","       2054.70","       2082.00","       2120.00","       2075.00","       2107.00","       2099.40","       2102.61","   18038987","         37928961934.60","     483168","    6386636","         35.40"
"RELIANCE","EQ","22-Jan-2021","       2099.40","       2111.00","       2115.35","       2035.15","       2047.95","       2049.60","       2070.96","   14090818","         29181582565.45","     388593","    3512524","         24.93"
"RELIANCE","EQ","25-Jan-2021","       2049.60","       2034.95","       2034.95","       1932.00","       1935.15","       1941.00","       1966.36","   25016570","         49191602456.10","     723194","    9041658","         36.14"
"RELIANCE","EQ","27-Jan-2021","       1941.00","       1925.00","       1925.00","       1888.00","       1890.00","       1895.00","       1904.59","   19553809","         37241980448.40","     637355","    9587173","         49.03"
"RELIANCE","EQ","28-Jan-2021","       1895.00","       1880.15","       1923.30","       1870.00","       1876.35","       1876.55","       1895.32","   15722291","         29798806093.70","     446576","    4697008","         29.87"
"RELIANCE","EQ","29-Jan-2021","       1876.55","       1894.30","       1913.10","       1830.00","       1844.95","       1841.95","       1871.72","   20173258","         37758612331.50","     472678","    9106845","         45.14"
"RELIANCE","EQ","01-Feb-2021","       1841.95","       1859.40","       1905.00","       1848.00","       1898.15","       1895.30","       1874.03","   15774504","         29561820671.20","     370120","    7864911","         49.86"
"RELIANCE","EQ","02-Feb-2021","       1895.30","       1914.25","       1940.00","       1854.95","       1936.00","       1925.80","       1889.81","   19138414","         36168052850.90","     561567","    7369471","         38.51"
"RELIANCE","EQ","03-Feb-2021","       1925.80","       1928.30","       1952.00","       1900.00","       1928.50","       1930.65","       1931.87","   13984228","         27015673442.65","     345625","    4832689","         34.56"
"RELIANCE","EQ","04-Feb-2021","       1930.65","       1924.00","       1940.00","       1905.00","       1921.50","       1924.30","       1923.71","   11826848","         22751381754.25","     332784","    5411559","         45.76"
"RELIANCE","EQ","05-Feb-2021","       1924.30","       1930.05","       1944.65","       1920.00","       1924.30","       1923.75","       1929.36","    9344470","         18028883267.50","     263144","    3564531","         38.15"
"RELIANCE","EQ","08-Feb-2021","       1923.75","       1933.05","       1969.00","       1929.05","       1951.40","       1951.45","       1954.84","    9776136","         19110816694.80","     287247","    3553415","         36.35"
"RELIANCE","EQ","09-Feb-2021","       1951.45","       1961.95","       1989.60","       1952.30","       1954.50","       1956.15","       1974.29","    9047308","         17861994119.30","     254384","    3417112","         37.77"
"RELIANCE","EQ","10-Feb-2021","       1956.15","       1953.75","       1984.75","       1927.30","       1980.35","       1974.30","       1955.63","    9799560","         19164292386.25","     288994","    3630351","         37.05"
"RELIANCE","EQ","11-Feb-2021","       1974.30","       1980.00","       2064.20","       1972.25","       2061.80","       2055.70","       2028.11","   19631870","         39815594030.25","     546129","    5981796","         30.47"
"RELIANCE","EQ","12-Feb-2021","       2055.70","       2055.50","       2078.00","       2015.40","       2040.00","       2041.60","       2049.91","   14074374","         28851163932.35","     369938","    2446469","         17.38"
"RELIANCE","EQ","15-Feb-2021","       2041.60","       2048.05","       2061.30","       2025.00","       2034.00","       2032.60","       2043.13","    7287590","         14889502308.25","     222500","    1339156","         18.38"
"RELIANCE","EQ","16-Feb-2021","       2032.60","       2039.75","       2079.40","       2035.00","       2058.50","       2059.50","       2061.23","    9886093","         20377537336.50","     274329","    2429172","         24.57"
"RELIANCE","EQ","17-Feb-2021","       2059.50","       2060.00","       2095.95","       2050.60","       2079.20","       2083.25","       2076.99","   10957388","         22758423346.25","     257784","    2784713","         25.41"
"RELIANCE","EQ","18-Feb-2021","       2083.25","       2085.00","       2108.40","       2059.10","       2063.50","       2067.70","       2085.18","    8605531","         17944045241.05","     228157","    2460456","         28.59"
"RELIANCE","EQ","19-Feb-2021","       2067.70","       2057.00","       2104.95","       2053.30","       2080.00","       2080.30","       2088.14","   10800704","         22553356631.00","     279181","    3029362","         28.05"
"RELIANCE","EQ","22-Feb-2021","       2080.30","       2080.00","       2089.90","       1994.95","       1999.10","       2008.10","       2036.88","   10985697","         22376599862.25","     309112","    4112030","         37.43"
"RELIANCE","EQ","23-Feb-2021","       2008.10","       2048.00","       2052.90","       2013.60","       2026.15","       2023.45","       2034.50","   11834752","         24077795769.25","     275466","    4422097","         37.37"
"RELIANCE","EQ","24-Feb-2021","       2023.45","       2030.00","       2065.25","       2026.15","       2060.55","       2061.00","       2048.89","    4987735","         10219330132.75","     135224","    1950596","         39.11"
"RELIANCE","EQ","25-Feb-2021","       2061.00","       2076.00","       2152.00","       2073.00","       2147.00","       2144.35","       2120.59","   16085897","         34111575087.70","     452535","    5714928","         35.53"
"RELIANCE","EQ","26-Feb-2021","       2144.35","       2117.00","       2133.90","       2070.70","       2079.50","       2085.80","       2096.69","   17297575","         36267601929.10","     489066","    7330239","         42.38"
"RELIANCE","EQ","01-Mar-2021","       2085.80","       2110.20","       2112.00","       2062.50","       2103.00","       2101.70","       2092.87","    8159670","         17077101153.20","     266082","    2970300","         36.40"
"RELIANCE","EQ","02-Mar-2021","       2101.70","       2122.00","       2130.00","       2089.10","       2108.00","       2106.00","       2107.78","    7915073","         16683250358.50","     244565","    2910860","         36.78"
"RELIANCE","EQ","03-Mar-2021","       2106.00","       2121.05","       2219.90","       2107.20","       2207.10","       2202.10","       2161.54","   14733134","         31846213370.25","     326092","    6380700","         43.31"
"RELIANCE","EQ","04-Mar-2021","       2202.10","       2180.00","       2189.95","       2157.70","       2174.00","       2175.85","       2175.57","    9892597","         21522070320.90","     259806","    3808559","         38.50"
"RELIANCE","EQ","05-Mar-2021","       2175.85","       2156.00","       2211.95","       2153.05","       2174.55","       2178.70","       2184.35","   11773630","         25717685129.45","     312784","    3896896","         33.10"
"RELIANCE","EQ","08-Mar-2021","       2178.70","       2168.50","       2231.90","       2168.00","       2193.00","       2191.10","       2205.66","    9002404","         19856244553.30","     300037","    2389286","         26.54"
"RELIANCE","EQ","09-Mar-2021","       2191.10","       2200.00","       2213.80","       2146.60","       2190.55","       2191.05","       2181.47","    6993792","         15256736215.60","     227932","    2047400","         29.27"
"RELIANCE","EQ","10-Mar-2021","       2191.05","       2207.00","       2215.10","       2170.25","       2179.40","       2181.95","       2187.67","    5316182","         11630074902.15","     163700","    1461484","         27.49"
"RELIANCE","EQ","12-Mar-2021","       2181.95","       2195.00","       2206.40","       2123.90","       2136.90","       2137.60","       2160.60","    7783173","         16816345899.25","     244889","    2820317","         36.24"
"RELIANCE","EQ","15-Mar-2021","       2137.60","       2140.05","       2148.90","       2080.50","       2105.00","       2108.90","       2103.37","    7706302","         16209190175.60","     268696","    3083696","         40.02"
"RELIANCE","EQ","16-Mar-2021","       2108.90","       2114.00","       2126.00","       2095.50","       2100.75","       2100.60","       2107.19","    6402757","         13491841404.75","     235823","    2426737","         37.90"
"RELIANCE","EQ","17-Mar-2021","       2100.60","       2098.05","       2103.00","       2035.10","       2054.50","       2055.35","       2065.89","    8865521","         18315233171.30","     241456","    4179353","         47.14"
"RELIANCE","EQ","18-Mar-2021","       2055.35","       2072.90","       2084.80","       2001.00","       2010.00","       2009.10","       2038.79","    9528809","         19427231150.25","     295771","    4198315","         44.06"
"RELIANCE","EQ","19-Mar-2021","       2009.10","       1991.00","       2095.85","       1982.80","       2078.10","       2082.00","       2047.50","   19284892","         39485840254.00","     431829","    9334589","         48.40"
"RELIANCE","EQ","22-Mar-2021","       2082.00","       2071.00","       2074.00","       2033.20","       2061.00","       2062.40","       2050.93","    8571196","         17578960666.30","     234534","    2866751","         33.45"
"RELIANCE","EQ","23-Mar-2021","       2062.40","       2061.95","       2109.70","       2056.00","       2079.90","       2087.50","       2086.63","    8039865","         16776188634.65","     220527","    2152080","         26.77"
"RELIANCE","EQ","24-Mar-2021","       2087.50","       2079.75","       2079.75","       2040.40","       2048.55","       2047.30","       2055.87","    7763726","         15961211345.55","     222445","    2970460","         38.26"
"RELIANCE","EQ","25-Mar-2021","       2047.30","       2054.00","       2054.00","       1985.00","       1993.95","       1991.45","       2011.25","   10153757","         20421743790.45","     292881","    4074888","         40.13"
"RELIANCE","EQ","26-Mar-2021","       1991.45","       2012.00","       2013.70","       1973.70","       1994.00","       1994.65","       1995.09","    9313160","         18580559230.90","     296946","    3226521","         34.64"
"RELIANCE","EQ","30-Mar-2021","       1994.65","       2008.00","       2048.90","       1991.55","       2031.90","       2029.30","       2026.44","    9433850","         19117149421.75","     230499","    3802211","         40.30"
"RELIANCE","EQ","31-Mar-2021","       2029.30","       2018.00","       2049.90","       1999.00","       2005.65","       2003.10","       2017.21","    7499740","         15128527745.25","     193340","    2904680","         38.73"
"RELIANCE","EQ","01-Apr-2021","       2003.10","       2018.00","       2030.00","       2003.15","       2020.00","       2021.85","       2017.89","    5410307","         10917411938.75","     140946","    1895300","         35.03"
"RELIANCE","EQ","05-Apr-2021","       2021.85","       2024.95","       2025.00","       1962.10","       1992.00","       1992.60","       1986.24","    6864856","         13635237475.50","     246459","    2208186","         32.17"
"RELIANCE","EQ","06-Apr-2021","       1992.60","       2004.00","       2004.95","       1969.00","       1986.20","       1984.30","       1984.99","    6465241","         12833469592.40","     209903","    2136383","         33.04"
"RELIANCE","EQ","07-Apr-2021","       1984.30","       2000.00","       2046.90","       1993.30","       2001.55","       2002.85","       2019.21","   11198918","         22613014349.45","     286779","    4098798","         36.60"
"RELIANCE","EQ","08-Apr-2021","       2002.85","       2011.00","       2022.00","       1993.00","       2006.40","       2005.35","       2006.16","    7092878","         14229431685.15","     191800","    2633682","         37.13"
"RELIANCE","EQ","09-Apr-2021","       2005.35","       1998.45","       2006.35","       1980.00","       1983.45","       1982.05","       1989.08","    6478482","         12886234947.40","     234390","    2807275","         43.33"
"RELIANCE","EQ","12-Apr-2021","       1982.05","       1959.00","       1961.40","       1900.25","       1915.65","       1911.15","       1922.99","    9646031","         18549212834.60","     330605","    4432542","         45.95"
"RELIANCE","EQ","13-Apr-2021","       1911.15","       1924.00","       1940.60","       1917.85","       1932.30","       1931.80","       1931.39","    8958261","         17301890369.20","     206237","    4960483","         55.37"
"RELIANCE","EQ","15-Apr-2021","       1931.80","       1926.30","       1961.00","       1913.00","       1943.00","       1944.30","       1933.33","    9102492","         17598148869.55","     189159","    4483830","         49.26"
"RELIANCE","EQ","16-Apr-2021","       1944.30","       1936.60","       1949.90","       1926.45","       1929.00","       1932.10","       1935.23","    7225679","         13983364354.95","     206958","    3583568","         49.59"
"RELIANCE","EQ","19-Apr-2021","       1932.10","       1904.00","       1916.40","       1890.00","       1903.05","       1901.70","       1902.57","    8527967","         16225059561.75","     271570","    3886582","         45.57"
"RELIANCE","EQ","20-Apr-2021","       1901.70","       1910.50","       1919.00","       1890.45","       1905.00","       1901.15","       1906.74","    7939490","         15138541714.75","     202431","    4616077","         58.14"
"RELIANCE","EQ","22-Apr-2021","       1901.15","       1892.25","       1914.45","       1876.70","       1905.10","       1906.40","       1898.59","    6687573","         12696948264.60","     209895","    3155063","         47.18"
"RELIANCE","EQ","23-Apr-2021","       1906.40","       1906.00","       1918.90","       1895.35","       1903.35","       1904.35","       1907.47","    5459016","         10412893969.95","     171621","    2589266","         47.43"
"RELIANCE","EQ","26-Apr-2021","       1904.35","       1920.00","       1962.00","       1911.50","       1938.00","       1937.85","       1941.32","    9620785","         18676994629.30","     259137","    4276703","         44.45"
"RELIANCE","EQ","27-Apr-2021","       1937.85","       1940.00","       1997.20","       1938.25","       1990.00","       1988.65","       1978.64","    9226547","         18256021294.40","     291197","    3772144","         40.88"
"RELIANCE","EQ","28-Apr-2021","       1988.65","       1997.85","       2008.00","       1980.15","       1993.15","       1997.30","       1997.60","    7902002","         15785076087.60","     247331","    3921560","         49.63"
"RELIANCE","EQ","29-Apr-2021","       1997.30","       2022.90","       2044.50","       2007.30","       2020.00","       2024.05","       2024.21","    8035915","         16266339428.25","     213153","    2834103","         35.27"
"RELIANCE","EQ","30-Apr-2021","       2024.05","       2008.50","       2036.00","       1987.55","       1995.90","       1994.50","       2010.20","    9150974","         18395321175.10","     288687","    3902504","         42.65"
"RELIANCE","EQ","03-May-2021","       1994.50","       1966.00","       1979.00","       1943.10","       1956.00","       1959.05","       1958.46","   10909942","         21366639469.15","     343806","    3800598","         34.84"
"RELIANCE","EQ","04-May-2021","       1959.05","       1950.00","       1967.80","       1911.00","       1918.00","       1916.60","       1935.83","   10083693","         19520330406.15","     325798","    4435071","         43.98"
"RELIANCE","EQ","05-May-2021","       1916.60","       1923.35","       1938.50","       1908.05","       1921.50","       1920.10","       1923.26","    5719649","         11000363969.30","     190990","    1762417","         30.81"
"RELIANCE","EQ","06-May-2021","       1920.10","       1921.85","       1935.00","       1906.60","       1932.00","       1931.00","       1920.95","    6749281","         12965019708.85","     221666","    2830835","         41.94"
"RELIANCE","EQ","07-May-2021","       1931.00","       1937.75","       1955.65","       1926.00","       1926.80","       1931.75","       1940.01","    5671163","         11002130529.15","     188670","    2418447","         42.64"
"RELIANCE","EQ","10-May-2021","       1931.75","       1939.00","       1946.80","       1920.95","       1927.10","       1926.20","       1932.02","    6433879","         12430361106.65","     197986","    2996697","         46.58"
"RELIANCE","EQ","11-May-2021","       1926.20","       1915.00","       1938.55","       1910.00","       1933.90","       1933.15","       1929.40","    6220217","         12001288654.20","     175976","    3035544","         48.80"
"RELIANCE","EQ","12-May-2021","       1933.15","       1930.10","       1932.90","       1907.00","       1913.05","       1913.15","       1915.34","    6081627","         11648380362.00","     212378","    2760797","         45.40"
"RELIANCE","EQ","14-May-2021","       1913.15","       1928.05","       1942.00","       1906.00","       1937.00","       1937.30","       1925.20","    6134079","         11809311727.55","     227142","    2202511","         35.91"
"RELIANCE","EQ","17-May-2021","       1937.30","       1937.30","       1963.45","       1930.40","       1958.85","       1960.35","       1950.25","    5479424","         10686267806.30","     164252","    2006899","         36.63"
"RELIANCE","EQ","18-May-2021","       1960.35","       1981.00","       2002.60","       1972.50","       1986.00","       1987.95","       1987.92","    5567958","         11068682258.50","     184906","    1952871","         35.07"
"RELIANCE","EQ","19-May-2021","       1987.95","       1980.00","       2016.45","       1972.00","       1993.00","       1997.05","       1998.55","    7530294","         15049677721.40","     198257","    2310132","         30.68"
"RELIANCE","EQ","20-May-2021","       1997.05","       1997.90","       2010.90","       1981.00","       1982.00","       1985.40","       1991.75","    5271497","         10499527489.65","     158144","    2175806","         41.27"
"RELIANCE","EQ","21-May-2021","       1985.40","       1992.00","       2009.60","       1986.00","       1999.60","       2002.55","       1999.87","    4977555","          9954441992.30","     182141","    1909912","         38.37"
"RELIANCE","EQ","24-May-2021","       2002.55","       2008.00","       2009.80","       1982.00","       1985.05","       1985.65","       1994.09","    3946636","          7869936694.65","     130059","    1599399","         40.53"
"RELIANCE","EQ","25-May-2021","       1985.65","       1996.40","       1997.00","       1960.00","       1964.00","       1963.15","       1974.34","    6821015","         13466976071.40","     208558","    4040447","         59.24"
"RELIANCE","EQ","26-May-2021","       1963.15","       1975.00","       1979.50","       1965.30","       1967.00","       1970.05","       1972.33","    3452113","          6808700908.60","     118469","    1452399","         42.07"
"RELIANCE","EQ","27-May-2021","       1970.05","       1970.30","       1993.00","       1962.25","       1990.00","       1976.10","       1977.57","   12377100","         24476588080.35","     219255","    7857043","         63.48"
"RELIANCE","EQ","28-May-2021","       1976.10","       1990.00","       2105.00","       1990.00","       2094.45","       2094.80","       2067.42","   26060864","         53878791589.65","     642384","    7383808","         28.33"
"RELIANCE","EQ","31-May-2021","       2094.80","       2102.00","       2191.70","       2085.05","       2153.50","       2160.30","       2154.29","   27285782","         58781421578.65","     624166","    7125331","         26.11"
"RELIANCE","EQ","01-Jun-2021","       2160.30","       2166.00","       2202.00","       2146.50","       2164.30","       2168.90","       2176.52","   12928379","         28138892609.00","     390299","    3398513","         26.29"
"RELIANCE","EQ","02-Jun-2021","       2168.90","       2157.00","       2209.50","       2157.00","       2207.00","       2201.25","       2178.64","   11366816","         24764187584.75","     258490","    5460571","         48.04"
"RELIANCE","EQ","03-Jun-2021","       2201.25","       2221.00","       2250.00","       2196.10","       2208.00","       2209.65","       2221.49","   11064116","         24578878322.80","     341728","    3241763","         29.30"
"RELIANCE","EQ","04-Jun-2021","       2209.65","       2214.80","       2216.45","       2184.25","       2186.90","       2190.50","       2197.67","    6677278","         14674474225.95","     219435","    2770956","         41.50"
"RELIANCE","EQ","07-Jun-2021","       2190.50","       2202.00","       2242.00","       2185.00","       2225.05","       2227.40","       2214.78","    7539326","         16697958781.50","     227808","    2439654","         32.36"
"RELIANCE","EQ","08-Jun-2021","       2227.40","       2226.60","       2227.15","       2198.15","       2211.50","       2214.60","       2213.34","    4464889","          9882332305.85","     147771","    1548468","         34.68"
"RELIANCE","EQ","09-Jun-2021","       2214.60","       2219.00","       2221.00","       2157.95","       2178.00","       2175.00","       2189.57","    5265326","         11528803336.15","     167739","    1817182","         34.51"
"RELIANCE","EQ","10-Jun-2021","       2175.00","       2193.40","       2230.00","       2177.55","       2184.80","       2183.00","       2199.39","    6532832","         14368272855.15","     215752","    1927662","         29.51"
"RELIANCE","EQ","11-Jun-2021","       2183.00","       2182.90","       2228.00","       2180.10","       2215.80","       2213.15","       2214.24","    6351520","         14063817595.10","     226319","    1955394","         30.79"
"RELIANCE","EQ","14-Jun-2021","       2213.15","       2215.00","       2258.25","       2195.05","       2245.00","       2244.90","       2232.14","    9383416","         20945097794.90","     284426","    2698433","         28.76"
"RELIANCE","EQ","15-Jun-2021","       2244.90","       2261.00","       2274.90","       2240.30","       2244.00","       2250.00","       2257.44","    7002898","         15808611100.25","     215805","    2501188","         35.72"
"RELIANCE","EQ","16-Jun-2021","       2250.00","       2244.90","       2247.05","       2205.85","       2209.55","       2211.60","       2223.78","    4982975","         11081047107.15","     163887","    1901607","         38.16"
"RELIANCE","EQ","17-Jun-2021","       2211.60","       2200.00","       2235.00","       2179.90","       2214.15","       2215.65","       2212.43","    7266765","         16077176562.55","     225832","    2716466","         37.38"
"RELIANCE","EQ","18-Jun-2021","       2215.65","       2225.50","       2235.00","       2184.35","       2224.15","       2225.65","       2216.48","   13553801","         30041725159.95","     221167","    6806773","         50.22"
"RELIANCE","EQ","21-Jun-2021","       2225.65","       2203.50","       2247.50","       2200.15","       2238.95","       2237.25","       2225.60","    5624044","         12516852291.50","     180220","    1583246","         28.15"
"RELIANCE","EQ","22-Jun-2021","       2237.25","       2254.00","       2261.00","       2219.35","       2225.00","       2225.75","       2245.45","    5940386","         13338860847.10","     180362","    2507156","         42.21"
"RELIANCE","EQ","23-Jun-2021","       2225.75","       2250.00","       2250.60","       2201.70","       2208.15","       2205.35","       2217.44","    7685796","         17042762228.55","     214835","    3994464","         51.97"
"RELIANCE","EQ","24-Jun-2021","       2205.35","       2206.85","       2214.60","       2140.00","       2147.80","       2153.50","       2174.85","   42209687","         91799804632.60","     755278","   15742153","         37.30"
"RELIANCE","EQ","25-Jun-2021","       2153.50","       2153.50","       2153.50","       2081.10","       2104.50","       2104.45","       2106.02","   25546334","         53801077040.15","     629847","    9894247","         38.73"
"RELIANCE","EQ","28-Jun-2021","       2104.45","       2122.00","       2126.50","       2081.00","       2089.00","       2086.00","       2100.31","    9357852","         19654379828.10","     286857","    4383331","         46.84"
"RELIANCE","EQ","29-Jun-2021","       2086.00","       2089.50","       2109.00","       2084.10","       2090.00","       2087.80","       2091.92","   12526981","         26205456482.80","     267376","    6733274","         53.75"
"RELIANCE","EQ","30-Jun-2021","       2087.80","       2096.25","       2122.65","       2091.05","       2112.00","       2110.65","       2107.86","    9120556","         19224881425.10","     251722","    4591548","         50.34"
"RELIANCE","EQ","01-Jul-2021","       2110.65","       2118.00","       2123.15","       2095.00","       2101.50","       2097.95","       2109.37","    5784627","         12201907893.30","     196897","    2924644","         50.56"
"RELIANCE","EQ","02-Jul-2021","       2097.95","       2097.00","       2132.90","       2092.95","       2131.55","       2129.05","       2120.31","    6500973","         13784074726.20","     187794","    3363482","         51.74"
"RELIANCE","EQ","05-Jul-2021","       2129.05","       2136.45","       2153.55","       2131.50","       2150.00","       2150.20","       2145.57","    5400604","         11587348896.60","     175055","    3073627","         56.91"
"RELIANCE","EQ","06-Jul-2021","       2150.20","       2144.95","       2148.90","       2120.20","       2127.85","       2124.80","       2136.74","    4647361","          9930224311.45","     125408","    2476450","         53.29"
"RELIANCE","EQ","07-Jul-2021","       2124.80","       2127.75","       2127.75","       2098.00","       2112.00","       2110.05","       2109.85","    4824931","         10179875556.55","     227151","    2480476","         51.41"
"RELIANCE","EQ","08-Jul-2021","       2110.05","       2116.95","       2116.95","       2081.00","       2091.00","       2092.60","       2097.58","    5162088","         10827897142.35","     223120","    2689326","         52.10"
"RELIANCE","EQ","09-Jul-2021","       2092.60","       2088.00","       2091.70","       2066.10","       2071.95","       2071.20","       2074.82","    4170886","          8653818441.75","     169203","    2009477","         48.18"
"RELIANCE","EQ","12-Jul-2021","       2071.20","       2079.75","       2101.50","       2074.50","       2081.95","       2084.10","       2088.16","    3962111","          8273507305.50","     140597","    1592814","         40.20"
"RELIANCE","EQ","13-Jul-2021","       2084.10","       2100.00","       2103.05","       2088.05","       2099.00","       2099.70","       2097.12","    3099956","          6500981050.55","     106030","    1601381","         51.66"
"RELIANCE","EQ","14-Jul-2021","       2099.70","       2100.35","       2106.85","       2081.25","       2083.55","       2086.00","       2090.03","    3937768","          8230064622.00","     169306","    2134737","         54.21"
"RELIANCE","EQ","15-Jul-2021","       2086.00","       2095.00","       2095.00","       2078.50","       2080.75","       2082.35","       2086.62","    4360415","          9098550274.55","     148981","    2715754","         62.28"
"RELIANCE","EQ","16-Jul-2021","       2082.35","       2087.75","       2114.75","       2087.60","       2110.00","       2112.40","       2104.60","    4074206","          8574569194.50","     126660","    1881604","         46.18"
"RELIANCE","EQ","19-Jul-2021","       2112.40","       2100.00","       2124.00","       2092.25","       2097.95","       2098.95","       2108.57","    3855577","          8129763377.95","     129037","    1752416","         45.45"
"RELIANCE","BL","20-Jul-2021","       1375.45","       2098.95","       2098.95","       2098.95","       2098.95","       2098.95","       2098.95","      86189","           180906401.55","          1","-","-"
"RELIANCE","EQ","20-Jul-2021","       2098.95","       2099.50","       2108.00","       2084.00","       2089.95","       2093.80","       2097.18","    3111185","          6524718783.00","     105619","    1089396","         35.02"
